name,uce_site,aln_site,window_start,window_stop,type,value,plot_mtx
chr_4758,127,2681,120,191,entropy,0.468995593589,1
chr_4758,128,2682,120,191,entropy,0.921928094887,1
chr_4758,129,2683,120,191,entropy,-0.0,1
chr_4758,130,2684,120,191,entropy,0.468995593589,1
chr_4758,131,2685,120,191,entropy,0.921928094887,1
chr_4758,132,2686,120,191,entropy,-0.0,1
chr_4758,133,2687,120,191,entropy,-0.0,1
chr_4758,134,2688,120,191,entropy,0.468995593589,1
chr_4758,135,2689,120,191,entropy,-0.0,1
chr_4758,136,2690,120,191,entropy,-0.0,1
chr_4758,137,2691,120,191,entropy,0.468995593589,1
chr_4758,138,2692,120,191,entropy,-0.0,1
chr_4758,139,2693,120,191,entropy,-0.0,1
chr_4758,140,2694,120,191,entropy,1.0,1
chr_4790,-224,2695,92,340,entropy,0.591672778582,-1
chr_4790,-223,2696,92,340,entropy,0.591672778582,-1
chr_4790,-222,2697,92,340,entropy,-0.0,-1
chr_4790,-221,2698,92,340,entropy,-0.0,-1
chr_4790,-220,2699,92,340,entropy,0.591672778582,-1
chr_4790,-219,2700,92,340,entropy,-0.0,-1
chr_4790,-218,2701,92,340,entropy,-0.0,-1
chr_4790,-217,2702,92,340,entropy,-0.0,-1
chr_4790,-216,2703,92,340,entropy,-0.0,-1
chr_4790,-215,2704,92,340,entropy,-0.0,-1
chr_4790,-214,2705,92,340,entropy,0.591672778582,-1
chr_4790,-213,2706,92,340,entropy,0.591672778582,-1
chr_4790,-212,2707,92,340,entropy,-0.0,-1
chr_4790,-211,2708,92,340,entropy,-0.0,-1
chr_4790,-210,2709,92,340,entropy,0.591672778582,-1
chr_4790,-209,2710,92,340,entropy,0.591672778582,-1
chr_4790,-208,2711,92,340,entropy,-0.0,-1
chr_4790,-207,2712,92,340,entropy,0.591672778582,-1
chr_4790,-206,2713,92,340,entropy,0.863120568567,-1
chr_4790,-205,2714,92,340,entropy,-0.0,-1
chr_4790,-204,2715,92,340,entropy,-0.0,-1
chr_4790,-203,2716,92,340,entropy,-0.0,-1
chr_4790,-202,2717,92,340,entropy,0.591672778582,-1
chr_4790,-201,2718,92,340,entropy,-0.0,-1
chr_4790,-200,2719,92,340,entropy,-0.0,-1
chr_4790,-199,2720,92,340,entropy,0.863120568567,-1
chr_4790,-198,2721,92,340,entropy,0.863120568567,-1
chr_4790,-197,2722,92,340,entropy,-0.0,-1
chr_4790,-196,2723,92,340,entropy,-0.0,-1
chr_4790,-195,2724,92,340,entropy,-0.0,-1
chr_4790,-194,2725,92,340,entropy,-0.0,-1
chr_4790,-193,2726,92,340,entropy,-0.0,-1
chr_4790,-192,2727,92,340,entropy,-0.0,-1
chr_4790,-191,2728,92,340,entropy,0.591672778582,-1
chr_4790,-190,2729,92,340,entropy,-0.0,-1
chr_4790,-189,2730,92,340,entropy,0.591672778582,-1
chr_4790,-188,2731,92,340,entropy,0.591672778582,-1
chr_4790,-187,2732,92,340,entropy,-0.0,-1
chr_4790,-186,2733,92,340,entropy,-0.0,-1
chr_4790,-185,2734,92,340,entropy,-0.0,-1
chr_4790,-184,2735,92,340,entropy,-0.0,-1
chr_4790,-183,2736,92,340,entropy,-0.0,-1
chr_4790,-182,2737,92,340,entropy,0.591672778582,-1
chr_4790,-181,2738,92,340,entropy,0.591672778582,-1
chr_4790,-180,2739,92,340,entropy,0.591672778582,-1
chr_4790,-179,2740,92,340,entropy,-0.0,-1
chr_4790,-178,2741,92,340,entropy,0.591672778582,-1
chr_4790,-177,2742,92,340,entropy,0.970950594455,-1
chr_4790,-176,2743,92,340,entropy,-0.0,-1
chr_4790,-175,2744,92,340,entropy,-0.0,-1
chr_4790,-174,2745,92,340,entropy,0.985228136034,-1
chr_4790,-173,2746,92,340,entropy,-0.0,-1
chr_4790,-172,2747,92,340,entropy,0.985228136034,-1
chr_4790,-171,2748,92,340,entropy,-0.0,-1
chr_4790,-170,2749,92,340,entropy,-0.0,-1
chr_4790,-169,2750,92,340,entropy,1.37878349349,-1
chr_4790,-168,2751,92,340,entropy,-0.0,-1
chr_4790,-167,2752,92,340,entropy,-0.0,-1
chr_4790,-166,2753,92,340,entropy,-0.0,-1
chr_4790,-165,2754,92,340,entropy,0.591672778582,-1
chr_4790,-164,2755,92,340,entropy,-0.0,-1
chr_4790,-163,2756,92,340,entropy,0.591672778582,-1
chr_4790,-162,2757,92,340,entropy,0.591672778582,-1
chr_4790,-161,2758,92,340,entropy,0.591672778582,-1
chr_4790,-160,2759,92,340,entropy,1.14883485428,-1
chr_4790,-159,2760,92,340,entropy,0.503258334776,-1
chr_4790,-158,2761,92,340,entropy,0.503258334776,-1
chr_4790,-157,2762,92,340,entropy,-0.0,-1
chr_4790,-156,2763,92,340,entropy,-0.0,-1
chr_4790,-155,2764,92,340,entropy,0.503258334776,-1
chr_4790,-154,2765,92,340,entropy,0.5435644432,-1
chr_4790,-153,2766,92,340,entropy,0.954434002925,-1
chr_4790,-152,2767,92,340,entropy,0.5435644432,-1
chr_4790,-151,2768,92,340,entropy,0.5435644432,-1
chr_4790,-150,2769,92,340,entropy,-0.0,-1
chr_4790,-149,2770,92,340,entropy,0.954434002925,-1
chr_4790,-148,2771,92,340,entropy,0.5435644432,-1
chr_4790,-147,2772,92,340,entropy,-0.0,-1
chr_4790,-146,2773,92,340,entropy,0.811278124459,-1
chr_4790,-145,2774,92,340,entropy,-0.0,-1
chr_4790,-144,2775,92,340,entropy,-0.0,-1
chr_4790,-143,2776,92,340,entropy,0.591672778582,-1
chr_4790,-142,2777,92,340,entropy,-0.0,-1
chr_4790,-141,2778,92,340,entropy,0.811278124459,-1
chr_4790,-140,2779,92,340,entropy,1.2987949407,-1
chr_4790,-139,2780,92,340,entropy,0.5435644432,-1
chr_4790,-138,2781,92,340,entropy,0.5435644432,-1
chr_4790,-137,2782,92,340,entropy,0.811278124459,-1
chr_4790,-136,2783,92,340,entropy,0.5435644432,-1
chr_4790,-135,2784,92,340,entropy,-0.0,-1
chr_4790,-134,2785,92,340,entropy,-0.0,-1
chr_4790,-133,2786,92,340,entropy,0.811278124459,-1
chr_4790,-132,2787,92,340,entropy,-0.0,0
chr_4790,-131,2788,92,340,entropy,-0.0,0
chr_4790,-130,2789,92,340,entropy,-0.0,0
chr_4790,-129,2790,92,340,entropy,-0.0,0
chr_4790,-128,2791,92,340,entropy,0.5435644432,0
chr_4790,-127,2792,92,340,entropy,0.5435644432,0
chr_4790,-126,2793,92,340,entropy,-0.0,0
chr_4790,-125,2794,92,340,entropy,-0.0,0
chr_4790,-124,2795,92,340,entropy,-0.0,0
chr_4790,-123,2796,92,340,entropy,-0.0,0
chr_4790,-122,2797,92,340,entropy,1.06127812446,0
chr_4790,-121,2798,92,340,entropy,-0.0,0
chr_4790,-120,2799,92,340,entropy,-0.0,0
chr_4790,-119,2800,92,340,entropy,0.5435644432,0
chr_4790,-118,2801,92,340,entropy,-0.0,0
chr_4790,-117,2802,92,340,entropy,0.5435644432,0
chr_4790,-116,2803,92,340,entropy,-0.0,0
chr_4790,-115,2804,92,340,entropy,-0.0,0
chr_4790,-114,2805,92,340,entropy,0.503258334776,0
chr_4790,-113,2806,92,340,entropy,-0.0,0
chr_4790,-112,2807,92,340,entropy,-0.0,0
chr_4790,-111,2808,92,340,entropy,0.764204506509,0
chr_4790,-110,2809,92,340,entropy,0.503258334776,0
chr_4790,-109,2810,92,340,entropy,-0.0,0
chr_4790,-108,2811,92,340,entropy,-0.0,0
chr_4790,-107,2812,92,340,entropy,-0.0,0
chr_4790,-106,2813,92,340,entropy,-0.0,0
chr_4790,-105,2814,92,340,entropy,-0.0,0
chr_4790,-104,2815,92,340,entropy,-0.0,0
chr_4790,-103,2816,92,340,entropy,-0.0,0
chr_4790,-102,2817,92,340,entropy,0.503258334776,0
chr_4790,-101,2818,92,340,entropy,-0.0,0
chr_4790,-100,2819,92,340,entropy,-0.0,0
chr_4790,-99,2820,92,340,entropy,-0.0,0
chr_4790,-98,2821,92,340,entropy,0.503258334776,0
chr_4790,-97,2822,92,340,entropy,-0.0,0
chr_4790,-96,2823,92,340,entropy,-0.0,0
chr_4790,-95,2824,92,340,entropy,-0.0,0
chr_4790,-94,2825,92,340,entropy,-0.0,0
chr_4790,-93,2826,92,340,entropy,-0.0,0
chr_4790,-92,2827,92,340,entropy,-0.0,0
chr_4790,-91,2828,92,340,entropy,-0.0,0
chr_4790,-90,2829,92,340,entropy,-0.0,0
chr_4790,-89,2830,92,340,entropy,-0.0,0
chr_4790,-88,2831,92,340,entropy,-0.0,0
chr_4790,-87,2832,92,340,entropy,-0.0,0
chr_4790,-86,2833,92,340,entropy,-0.0,0
chr_4790,-85,2834,92,340,entropy,-0.0,0
chr_4790,-84,2835,92,340,entropy,-0.0,0
chr_4790,-83,2836,92,340,entropy,-0.0,0
chr_4790,-82,2837,92,340,entropy,0.764204506509,0
chr_4790,-81,2838,92,340,entropy,-0.0,0
chr_4790,-80,2839,92,340,entropy,0.764204506509,0
chr_4790,-79,2840,92,340,entropy,-0.0,0
chr_4790,-78,2841,92,340,entropy,-0.0,0
chr_4790,-77,2842,92,340,entropy,-0.0,0
chr_4790,-76,2843,92,340,entropy,0.503258334776,0
chr_4790,-75,2844,92,340,entropy,0.764204506509,0
chr_4790,-74,2845,92,340,entropy,-0.0,0
chr_4790,-73,2846,92,340,entropy,0.764204506509,0
chr_4790,-72,2847,92,340,entropy,0.503258334776,0
chr_4790,-71,2848,92,340,entropy,-0.0,0
chr_4790,-70,2849,92,340,entropy,-0.0,0
chr_4790,-69,2850,92,340,entropy,-0.0,0
chr_4790,-68,2851,92,340,entropy,-0.0,0
chr_4790,-67,2852,92,340,entropy,-0.0,0
chr_4790,-66,2853,92,340,entropy,0.503258334776,0
chr_4790,-65,2854,92,340,entropy,0.918295834054,0
chr_4790,-64,2855,92,340,entropy,0.918295834054,0
chr_4790,-63,2856,92,340,entropy,0.764204506509,0
chr_4790,-62,2857,92,340,entropy,-0.0,0
chr_4790,-61,2858,92,340,entropy,-0.0,0
chr_4790,-60,2859,92,340,entropy,-0.0,0
chr_4790,-59,2860,92,340,entropy,0.503258334776,0
chr_4790,-58,2861,92,340,entropy,-0.0,0
chr_4790,-57,2862,92,340,entropy,-0.0,0
chr_4790,-56,2863,92,340,entropy,-0.0,0
chr_4790,-55,2864,92,340,entropy,-0.0,0
chr_4790,-54,2865,92,340,entropy,-0.0,0
chr_4790,-53,2866,92,340,entropy,-0.0,0
chr_4790,-52,2867,92,340,entropy,-0.0,0
chr_4790,-51,2868,92,340,entropy,-0.0,0
chr_4790,-50,2869,92,340,entropy,-0.0,0
chr_4790,-49,2870,92,340,entropy,-0.0,0
chr_4790,-48,2871,92,340,entropy,0.918295834054,0
chr_4790,-47,2872,92,340,entropy,-0.0,0
chr_4790,-46,2873,92,340,entropy,-0.0,0
chr_4790,-45,2874,92,340,entropy,-0.0,0
chr_4790,-44,2875,92,340,entropy,-0.0,0
chr_4790,-43,2876,92,340,entropy,0.721928094887,0
chr_4790,-42,2877,92,340,entropy,-0.0,0
chr_4790,-41,2878,92,340,entropy,-0.0,0
chr_4790,-40,2879,92,340,entropy,-0.0,0
chr_4790,-39,2880,92,340,entropy,-0.0,0
chr_4790,-38,2881,92,340,entropy,-0.0,0
chr_4790,-37,2882,92,340,entropy,-0.0,0
chr_4790,-36,2883,92,340,entropy,0.468995593589,0
chr_4790,-35,2884,92,340,entropy,-0.0,0
chr_4790,-34,2885,92,340,entropy,-0.0,0
chr_4790,-33,2886,92,340,entropy,-0.0,0
chr_4790,-32,2887,92,340,entropy,-0.0,0
chr_4790,-31,2888,92,340,entropy,-0.0,0
chr_4790,-30,2889,92,340,entropy,-0.0,0
chr_4790,-29,2890,92,340,entropy,-0.0,0
chr_4790,-28,2891,92,340,entropy,-0.0,0
chr_4790,-27,2892,92,340,entropy,0.468995593589,0
chr_4790,-26,2893,92,340,entropy,0.468995593589,0
chr_4790,-25,2894,92,340,entropy,-0.0,0
chr_4790,-24,2895,92,340,entropy,-0.0,0
chr_4790,-23,2896,92,340,entropy,-0.0,0
chr_4790,-22,2897,92,340,entropy,-0.0,0
chr_4790,-21,2898,92,340,entropy,-0.0,0
chr_4790,-20,2899,92,340,entropy,-0.0,0
chr_4790,-19,2900,92,340,entropy,-0.0,0
chr_4790,-18,2901,92,340,entropy,-0.0,0
chr_4790,-17,2902,92,340,entropy,-0.0,0
chr_4790,-16,2903,92,340,entropy,-0.0,0
chr_4790,-15,2904,92,340,entropy,-0.0,0
chr_4790,-14,2905,92,340,entropy,-0.0,0
chr_4790,-13,2906,92,340,entropy,-0.0,0
chr_4790,-12,2907,92,340,entropy,-0.0,0
chr_4790,-11,2908,92,340,entropy,-0.0,0
chr_4790,-10,2909,92,340,entropy,0.468995593589,0
chr_4790,-9,2910,92,340,entropy,-0.0,0
chr_4790,-8,2911,92,340,entropy,-0.0,0
chr_4790,-7,2912,92,340,entropy,-0.0,0
chr_4790,-6,2913,92,340,entropy,-0.0,0
chr_4790,-5,2914,92,340,entropy,-0.0,0
chr_4790,-4,2915,92,340,entropy,-0.0,0
chr_4790,-3,2916,92,340,entropy,-0.0,0
chr_4790,-2,2917,92,340,entropy,-0.0,0
chr_4790,-1,2918,92,340,entropy,-0.0,0
chr_4790,0,2919,92,340,entropy,-0.0,0
chr_4790,1,2920,92,340,entropy,-0.0,0
chr_4790,2,2921,92,340,entropy,0.468995593589,0
chr_4790,3,2922,92,340,entropy,-0.0,0
chr_4790,4,2923,92,340,entropy,-0.0,0
chr_4790,5,2924,92,340,entropy,-0.0,0
chr_4790,6,2925,92,340,entropy,-0.0,0
chr_4790,7,2926,92,340,entropy,-0.0,0
chr_4790,8,2927,92,340,entropy,-0.0,0
chr_4790,9,2928,92,340,entropy,-0.0,0
chr_4790,10,2929,92,340,entropy,0.721928094887,0
chr_4790,11,2930,92,340,entropy,0.721928094887,0
chr_4790,12,2931,92,340,entropy,0.468995593589,0
chr_4790,13,2932,92,340,entropy,-0.0,0
chr_4790,14,2933,92,340,entropy,0.468995593589,0
chr_4790,15,2934,92,340,entropy,-0.0,0
chr_4790,16,2935,92,340,entropy,-0.0,0
chr_4790,17,2936,92,340,entropy,-0.0,0
chr_4790,18,2937,92,340,entropy,-0.0,0
chr_4790,19,2938,92,340,entropy,-0.0,0
chr_4790,20,2939,92,340,entropy,-0.0,0
chr_4790,21,2940,92,340,entropy,-0.0,0
chr_4790,22,2941,92,340,entropy,-0.0,0
chr_4790,23,2942,92,340,entropy,-0.0,0
chr_4790,24,2943,92,340,entropy,-0.0,0
chr_4790,25,2944,92,340,entropy,-0.0,0
chr_4790,26,2945,92,340,entropy,-0.0,0
chr_4790,27,2946,92,340,entropy,-0.0,0
chr_4790,28,2947,92,340,entropy,-0.0,0
chr_4790,29,2948,92,340,entropy,-0.0,0
chr_4790,30,2949,92,340,entropy,-0.0,0
chr_4790,31,2950,92,340,entropy,-0.0,0
chr_4790,32,2951,92,340,entropy,-0.0,0
chr_4790,33,2952,92,340,entropy,-0.0,0
chr_4790,34,2953,92,340,entropy,-0.0,0
chr_4790,35,2954,92,340,entropy,-0.0,0
chr_4790,36,2955,92,340,entropy,-0.0,0
chr_4790,37,2956,92,340,entropy,0.468995593589,0
chr_4790,38,2957,92,340,entropy,-0.0,0
chr_4790,39,2958,92,340,entropy,-0.0,0
chr_4790,40,2959,92,340,entropy,-0.0,0
chr_4790,41,2960,92,340,entropy,-0.0,0
chr_4790,42,2961,92,340,entropy,-0.0,0
chr_4790,43,2962,92,340,entropy,-0.0,0
chr_4790,44,2963,92,340,entropy,-0.0,0
chr_4790,45,2964,92,340,entropy,-0.0,0
chr_4790,46,2965,92,340,entropy,-0.0,0
chr_4790,47,2966,92,340,entropy,-0.0,0
chr_4790,48,2967,92,340,entropy,-0.0,0
chr_4790,49,2968,92,340,entropy,-0.0,0
chr_4790,50,2969,92,340,entropy,-0.0,0
chr_4790,51,2970,92,340,entropy,-0.0,0
chr_4790,52,2971,92,340,entropy,-0.0,0
chr_4790,53,2972,92,340,entropy,-0.0,0
chr_4790,54,2973,92,340,entropy,-0.0,0
chr_4790,55,2974,92,340,entropy,-0.0,0
chr_4790,56,2975,92,340,entropy,-0.0,0
chr_4790,57,2976,92,340,entropy,-0.0,0
chr_4790,58,2977,92,340,entropy,-0.0,0
chr_4790,59,2978,92,340,entropy,-0.0,0
chr_4790,60,2979,92,340,entropy,-0.0,0
chr_4790,61,2980,92,340,entropy,-0.0,0
chr_4790,62,2981,92,340,entropy,-0.0,0
chr_4790,63,2982,92,340,entropy,-0.0,0
chr_4790,64,2983,92,340,entropy,-0.0,0
chr_4790,65,2984,92,340,entropy,-0.0,0
chr_4790,66,2985,92,340,entropy,0.881290899231,0
chr_4790,67,2986,92,340,entropy,0.921928094887,0
chr_4790,68,2987,92,340,entropy,-0.0,0
chr_4790,69,2988,92,340,entropy,-0.0,0
chr_4790,70,2989,92,340,entropy,0.468995593589,0
chr_4790,71,2990,92,340,entropy,-0.0,0
chr_4790,72,2991,92,340,entropy,-0.0,0
chr_4790,73,2992,92,340,entropy,-0.0,0
chr_4790,74,2993,92,340,entropy,1.0,0
chr_4790,75,2994,92,340,entropy,0.468995593589,0
chr_4790,76,2995,92,340,entropy,-0.0,0
chr_4790,77,2996,92,340,entropy,0.468995593589,0
chr_4790,78,2997,92,340,entropy,0.468995593589,0
chr_4790,79,2998,92,340,entropy,-0.0,0
chr_4790,80,2999,92,340,entropy,0.468995593589,0
chr_4790,81,3000,92,340,entropy,0.468995593589,0
chr_4790,82,3001,92,340,entropy,0.721928094887,0
chr_4790,83,3002,92,340,entropy,-0.0,0
chr_4790,84,3003,92,340,entropy,-0.0,0
chr_4790,85,3004,92,340,entropy,0.721928094887,0
chr_4790,86,3005,92,340,entropy,0.721928094887,0
chr_4790,87,3006,92,340,entropy,0.721928094887,0
chr_4790,88,3007,92,340,entropy,0.468995593589,0
chr_4790,89,3008,92,340,entropy,0.468995593589,0
chr_4790,90,3009,92,340,entropy,-0.0,0
chr_4790,91,3010,92,340,entropy,0.468995593589,0
chr_4790,92,3011,92,340,entropy,0.721928094887,0
chr_4790,93,3012,92,340,entropy,-0.0,0
chr_4790,94,3013,92,340,entropy,1.29546184424,0
chr_4790,95,3014,92,340,entropy,-0.0,0
chr_4790,96,3015,92,340,entropy,-0.0,0
chr_4790,97,3016,92,340,entropy,-0.0,0
chr_4790,98,3017,92,340,entropy,-0.0,0
chr_4790,99,3018,92,340,entropy,-0.0,0
chr_4790,100,3019,92,340,entropy,1.15677964945,0
chr_4790,101,3020,92,340,entropy,-0.0,0
chr_4790,102,3021,92,340,entropy,-0.0,0
chr_4790,103,3022,92,340,entropy,-0.0,0
chr_4790,104,3023,92,340,entropy,-0.0,0
chr_4790,105,3024,92,340,entropy,-0.0,0
chr_4790,106,3025,92,340,entropy,-0.0,0
chr_4790,107,3026,92,340,entropy,-0.0,0
chr_4790,108,3027,92,340,entropy,-0.0,0
chr_4790,109,3028,92,340,entropy,-0.0,0
chr_4790,110,3029,92,340,entropy,0.468995593589,0
chr_4790,111,3030,92,340,entropy,0.721928094887,0
chr_4790,112,3031,92,340,entropy,-0.0,0
chr_4790,113,3032,92,340,entropy,0.468995593589,0
chr_4790,114,3033,92,340,entropy,-0.0,0
chr_4790,115,3034,92,340,entropy,0.468995593589,0
chr_4790,116,3035,92,340,entropy,-0.0,1
chr_4790,117,3036,92,340,entropy,-0.0,1
chr_4790,118,3037,92,340,entropy,-0.0,1
chr_4790,119,3038,92,340,entropy,-0.0,1
chr_4790,120,3039,92,340,entropy,-0.0,1
chr_4790,121,3040,92,340,entropy,0.468995593589,1
chr_4790,122,3041,92,340,entropy,-0.0,1
chr_4790,123,3042,92,340,entropy,-0.0,1
chr_4790,124,3043,92,340,entropy,-0.0,1
chr_4790,125,3044,92,340,entropy,-0.0,1
chr_4790,126,3045,92,340,entropy,-0.0,1
chr_4790,127,3046,92,340,entropy,-0.0,1
chr_4790,128,3047,92,340,entropy,-0.0,1
chr_4790,129,3048,92,340,entropy,0.764204506509,1
chr_4790,130,3049,92,340,entropy,-0.0,1
chr_4790,131,3050,92,340,entropy,-0.0,1
chr_4790,132,3051,92,340,entropy,-0.0,1
chr_4790,133,3052,92,340,entropy,-0.0,1
chr_4790,134,3053,92,340,entropy,-0.0,1
chr_4790,135,3054,92,340,entropy,-0.0,1
chr_4790,136,3055,92,340,entropy,-0.0,1
chr_4790,137,3056,92,340,entropy,-0.0,1
chr_4790,138,3057,92,340,entropy,-0.0,1
chr_4790,139,3058,92,340,entropy,-0.0,1
chr_4790,140,3059,92,340,entropy,-0.0,1
chr_4790,141,3060,92,340,entropy,-0.0,1
chr_4790,142,3061,92,340,entropy,-0.0,1
chr_4790,143,3062,92,340,entropy,-0.0,1
chr_4790,144,3063,92,340,entropy,-0.0,1
chr_4790,145,3064,92,340,entropy,-0.0,1
chr_4790,146,3065,92,340,entropy,-0.0,1
chr_4790,147,3066,92,340,entropy,-0.0,1
chr_4790,148,3067,92,340,entropy,-0.0,1
chr_4790,149,3068,92,340,entropy,-0.0,1
chr_4790,150,3069,92,340,entropy,-0.0,1
chr_4790,151,3070,92,340,entropy,-0.0,1
chr_4790,152,3071,92,340,entropy,-0.0,1
chr_4790,153,3072,92,340,entropy,-0.0,1
chr_4790,154,3073,92,340,entropy,-0.0,1
chr_4790,155,3074,92,340,entropy,-0.0,1
chr_4790,156,3075,92,340,entropy,0.503258334776,1
chr_4790,157,3076,92,340,entropy,-0.0,1
chr_4790,158,3077,92,340,entropy,-0.0,1
chr_4790,159,3078,92,340,entropy,-0.0,1
chr_4790,160,3079,92,340,entropy,-0.0,1
chr_4790,161,3080,92,340,entropy,-0.0,1
chr_4790,162,3081,92,340,entropy,-0.0,1
chr_4790,163,3082,92,340,entropy,0.503258334776,1
chr_4790,164,3083,92,340,entropy,-0.0,1
chr_4790,165,3084,92,340,entropy,-0.0,1
chr_4790,166,3085,92,340,entropy,-0.0,1
chr_4790,167,3086,92,340,entropy,-0.0,1
chr_4790,168,3087,92,340,entropy,-0.0,1
chr_4790,169,3088,92,340,entropy,0.503258334776,1
chr_4790,170,3089,92,340,entropy,-0.0,1
chr_4790,171,3090,92,340,entropy,-0.0,1
chr_4790,172,3091,92,340,entropy,0.503258334776,1
chr_4790,173,3092,92,340,entropy,-0.0,1
chr_4790,174,3093,92,340,entropy,-0.0,1
chr_4790,175,3094,92,340,entropy,-0.0,1
chr_4790,176,3095,92,340,entropy,0.5435644432,1
chr_4790,177,3096,92,340,entropy,-0.0,1
chr_4790,178,3097,92,340,entropy,-0.0,1
chr_4790,179,3098,92,340,entropy,-0.0,1
chr_4790,180,3099,92,340,entropy,-0.0,1
chr_4790,181,3100,92,340,entropy,0.5435644432,1
chr_4790,182,3101,92,340,entropy,-0.0,1
chr_4790,183,3102,92,340,entropy,-0.0,1
chr_4790,184,3103,92,340,entropy,-0.0,1
chr_4790,185,3104,92,340,entropy,0.591672778582,1
chr_4790,186,3105,92,340,entropy,-0.0,1
chr_4790,187,3106,92,340,entropy,-0.0,1
chr_4790,188,3107,92,340,entropy,-0.0,1
chr_4790,189,3108,92,340,entropy,-0.0,1
chr_4790,190,3109,92,340,entropy,-0.0,1
chr_4790,191,3110,92,340,entropy,-0.0,1
chr_4790,192,3111,92,340,entropy,-0.0,1
chr_4790,193,3112,92,340,entropy,-0.0,1
chr_4790,194,3113,92,340,entropy,-0.0,1
chr_4790,195,3114,92,340,entropy,-0.0,1
chr_4790,196,3115,92,340,entropy,-0.0,1
chr_4790,197,3116,92,340,entropy,-0.0,1
chr_4790,198,3117,92,340,entropy,-0.0,1
chr_4790,199,3118,92,340,entropy,-0.0,1
chr_4790,200,3119,92,340,entropy,-0.0,1
chr_4790,201,3120,92,340,entropy,-0.0,1
chr_4790,202,3121,92,340,entropy,-0.0,1
chr_4790,203,3122,92,340,entropy,-0.0,1
chr_4790,204,3123,92,340,entropy,-0.0,1
chr_4790,205,3124,92,340,entropy,-0.0,1
chr_4790,206,3125,92,340,entropy,-0.0,1
chr_4790,207,3126,92,340,entropy,-0.0,1
chr_4790,208,3127,92,340,entropy,-0.0,1
chr_4790,209,3128,92,340,entropy,-0.0,1
chr_4790,210,3129,92,340,entropy,-0.0,1
chr_4790,211,3130,92,340,entropy,-0.0,1
chr_4790,212,3131,92,340,entropy,-0.0,1
chr_4790,213,3132,92,340,entropy,-0.0,1
chr_4790,214,3133,92,340,entropy,-0.0,1
chr_4790,215,3134,92,340,entropy,-0.0,1
chr_4790,216,3135,92,340,entropy,-0.0,1
chr_4790,217,3136,92,340,entropy,-0.0,1
chr_4790,218,3137,92,340,entropy,0.650022421648,1
chr_4790,219,3138,92,340,entropy,0.650022421648,1
chr_4790,220,3139,92,340,entropy,0.650022421648,1
chr_4790,221,3140,92,340,entropy,-0.0,1
chr_4790,222,3141,92,340,entropy,-0.0,1
chr_4790,223,3142,92,340,entropy,-0.0,1
chr_5022,-166,3143,50,197,entropy,1.29546184424,-1
chr_5022,-165,3144,50,197,entropy,1.68547529723,-1
chr_5022,-164,3145,50,197,entropy,0.921928094887,-1
chr_5022,-163,3146,50,197,entropy,0.468995593589,-1
chr_5022,-162,3147,50,197,entropy,0.881290899231,-1
chr_5022,-161,3148,50,197,entropy,-0.0,-1
chr_5022,-160,3149,50,197,entropy,-0.0,-1
chr_5022,-159,3150,50,197,entropy,-0.0,-1
chr_5022,-158,3151,50,197,entropy,-0.0,-1
chr_5022,-157,3152,50,197,entropy,0.468995593589,-1
chr_5022,-156,3153,50,197,entropy,-0.0,-1
chr_5022,-155,3154,50,197,entropy,-0.0,-1
chr_5022,-154,3155,50,197,entropy,-0.0,-1
chr_5022,-153,3156,50,197,entropy,0.468995593589,-1
chr_5022,-152,3157,50,197,entropy,-0.0,-1
chr_5022,-151,3158,50,197,entropy,-0.0,-1
chr_5022,-150,3159,50,197,entropy,-0.0,-1
chr_5022,-149,3160,50,197,entropy,0.468995593589,-1
chr_5022,-148,3161,50,197,entropy,-0.0,-1
chr_5022,-147,3162,50,197,entropy,-0.0,-1
chr_5022,-146,3163,50,197,entropy,0.881290899231,-1
chr_5022,-145,3164,50,197,entropy,0.721928094887,-1
chr_5022,-144,3165,50,197,entropy,0.468995593589,-1
chr_5022,-143,3166,50,197,entropy,0.970950594455,-1
chr_5022,-142,3167,50,197,entropy,-0.0,-1
chr_5022,-141,3168,50,197,entropy,-0.0,-1
chr_5022,-140,3169,50,197,entropy,-0.0,-1
chr_5022,-139,3170,50,197,entropy,-0.0,-1
chr_5022,-138,3171,50,197,entropy,-0.0,-1
chr_5022,-137,3172,50,197,entropy,0.721928094887,-1
chr_5022,-136,3173,50,197,entropy,-0.0,-1
chr_5022,-135,3174,50,197,entropy,-0.0,-1
chr_5022,-134,3175,50,197,entropy,-0.0,-1
chr_5022,-133,3176,50,197,entropy,-0.0,-1
chr_5022,-132,3177,50,197,entropy,-0.0,-1
chr_5022,-131,3178,50,197,entropy,-0.0,-1
chr_5022,-130,3179,50,197,entropy,-0.0,-1
chr_5022,-129,3180,50,197,entropy,-0.0,-1
chr_5022,-128,3181,50,197,entropy,-0.0,-1
chr_5022,-127,3182,50,197,entropy,-0.0,-1
chr_5022,-126,3183,50,197,entropy,-0.0,-1
chr_5022,-125,3184,50,197,entropy,-0.0,-1
chr_5022,-124,3185,50,197,entropy,-0.0,-1
chr_5022,-123,3186,50,197,entropy,-0.0,-1
chr_5022,-122,3187,50,197,entropy,-0.0,-1
chr_5022,-121,3188,50,197,entropy,-0.0,-1
chr_5022,-120,3189,50,197,entropy,-0.0,-1
chr_5022,-119,3190,50,197,entropy,-0.0,-1
chr_5022,-118,3191,50,197,entropy,-0.0,-1
